"reino","filo","classe","ordem","familia","genero","especie","subespecie","nome_cientifico_anterior","autor","nome_comum","grupo","mesano_avaliacao","categoria","possivemente_extinta","criterio","justificativa","endemica_brasil","consta_em_lista_nacional_oficial","estado","regiao","bioma","bacia_hidrografica","unidade_de_conservacao_federal","unidade_de_conservacao_estadual","rppn","migratoria","tendencia_populacional","ameaca","uso","acao_conservacao","plano_de_acao","listas_e_convencoes","altitudeminmax","barimetriaminmax"
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus bahiensis","","","Santos Junior, Santos, and Silveira, 2015","Mamangava","Invertebrados Terrestres","07/2021","Em Perigo","","B1ab(i,ii,iii,iv)","Bombus bahiensis é uma espécie endêmica da Mata Atlântica, ocorria do sul da Bahia até o norte do Espírito Santo. Entretanto, suspeita-se de extinções em grande parte de sua distribuição original e, aparentemente, agora está restrita à região de Ilhéus, na Bahia. Sua Extensão de Ocorrência (EOO) foi estimada em 2.702km2. A região de ocorrência da espécie teve uma redução drástica da sua cobertura vegetal causada, principalmente, pela conversão das áreas naturais para a silvicultura, agricultura ou pecuária e, atualmente, a área remanescente da espécie segue sendo fortemente afetada pela expansão do cultivo de cacau, da pecuária e da silvicultura (seringueira), consideradas as principais ameaças à espécie com 2 localizações. Essas atividades, além de causarem intensa redução e fragmentação da paisagem, são fortemente associadas ao uso de agrotóxicos e pesticidas que causam também o declínio continuado do habitat. Por essas razões, Bombus bahiensis foi categorizada como Em Perigo (EN), pelo critério B1ab(i,ii,iii, iv).","Sim","Não","Bahia, Espírito Santo","|Nordeste|Sudeste|","Mata Atlântica","","","","","Não","Declinando","2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.4 - Agricultura de escala desconhecida
2 - Agropecuária e Aquacultura
2.2 - Silvicultura
2.2.3 - Plantações em escala desconhecida
2 - Agropecuária e Aquacultura
2.3 - Pecuária
2.3.4 - Pecuária em escala desconhecida
9 - Poluição
9.3 - Agropecuária e florestal
9.3.3 - Herbicidas e pesticidas","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação de Insetos Polinizadores","","",""
"Animalia","Chordata","Amphibia","Anura","Brachycephalidae","Brachycephalus","Brachycephalus quiririensis","","","Pie & Ribeiro, 2015","","Anfíbios","09/2018","Em Perigo","","B1ab(i,ii,iii)","Brachycephalus quiririensis é endêmica do Brasil, do bioma Mata Atlântica, conhecida somente da Serra do Quiriri, no município de Garuva, estado de Santa Catarina. Trata-se de espécie de pequeno porte, com baixa capacidade de dispersão e de hábitat específico, encontrada somente em manchas de florestas nebulares em área de campos de altitude acima de 1.200 metros. A espécie não foi registrada em áreas adjacentes à Serra do Quiriri e sua extensão de ocorrência foi estimada como sendo equivalente à área do topo da Serra, 27,5 km2. Possui apenas duas localizações, sendo a expansão da extração do caulim e de plantação de Pinus as principais ameaças, que provocam declínio contínuo da extensão de ocorrência, área de ocupação e da qualidade do hábitat. Por essas razões, Brachycephalus quiririensis foi avaliada como Em Perigo (EN) pelo critério B1ab(i,ii,iii).","Sim","Sim","Santa Catarina","|Sul|","Mata Atlântica","Sub-bacia Iguaçu
Sub-bacia Litoral SP PR SC","","","","Não","Desconhecida","2 - Agropecuária e Aquacultura
2.2 - Silvicultura
2.2.2 - Plantações agro-industriais
2 - Agropecuária e Aquacultura
2.3 - Pecuária
2.3.3 - Pecuária agro-industrial
3 - Produção energética e mineração
3.2 - Mineração
3.2.3 - Extração de minérios - subsolo
7 - Modificações nos sistemas naturais
7.1 - Incêndios e supressão de incêndios
7.1.1 - Aumento da frequência/intensidade de incêndios","","Plano de Ação Nacional (PAN), Proteção de recursos/habitat, Restauração de habitat e processos naturais","","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Chordata","Mammalia","Primates","Atelidae","Brachyteles","Brachyteles arachnoides","","Brachyteles arachnoides","(E. Geoffroy Saint-Hilaire, 1806)","Buriqui, Buriquim, Mariquina, Mono, Mono-carvoeiro, Muriqui-do-sul, Muriquina, Muriquinina","Mamíferos","06/2022","Em Perigo","","A4cd","Brachyteles arachnoides é uma espécie endêmica do Brasil, que ocorre na Mata Atlântica dos estados do Rio de Janeiro, São Paulo, Minas Gerais e Paraná. Estima-se que não existam mais de 500 indivíduos maduros e que a espécie apresente declínio populacional continuado. As principais ameaças para a espécie são a perda, degradação e fragmentação de hábitat – majoritariamente causada pela expansão das atividades agrosilvipastoris e de infraestrutura – incidência de epizootias (febre amarela), retirada de indivíduos da natureza para tráfico e caça. Modelagens climáticas projetam perda de hábitat adequado para a ocorrência da espécie entre 53,7% (até 2050) a 64,75% (até 2070 - aproximadamente 3 gerações). Em função dessa estimativa e o conjunto de ameaças identificadas para a espécie, suspeita-se de uma redução populacional em curso de, pelo menos, 50% em 60 anos (três gerações). Assim, Brachyteles arachnoides foi categorizada como Em Perigo (EN) pelo critério A4cd.","Sim","Sim","Minas Gerais, Paraná, Rio de Janeiro, São Paulo","|Sudeste|Sul|","Cerrado, Mata Atlântica","Sub-bacia Grande
Sub-bacia Litoral RJ
Sub-bacia Litoral RJ SP
Sub-bacia Litoral SP
Sub-bacia Litoral SP PR SC
Sub-bacia Paraíba do Sul
Sub-bacia Paranapanema
Sub-bacia Tietê","APA Bacia do Rio Paraíba do Sul, APA Cairuçu, APA Cananéia-Iguape-Peruíbe, APA Guaraqueçaba, APA Petrópolis, APA Serra da Mantiqueira, PARNA Campos Gerais, PARNA da Serra da Bocaina, PARNA da Serra dos Órgãos","APA ITUPARARANGA, APA SERRA DO MAR, ÁREA DE PROTEÇÃO AMBIENTAL DE MACAÉ DE CIMA, ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA, ÁREA DE PROTEÇÃO AMBIENTAL FERNÃO DIAS, ESTAÇÃO ECOLÓGICA BANANAL, ESTAÇÃO ECOLÓGICA DE XITUÉ, ESTAÇÃO ECOLÓGICA DO BARREIRO RICO, ESTAÇÃO ECOLÓGICA JURÉIA-ITATINS, PARQUE ESTADUAL CARLOS BOTELHO, PARQUE ESTADUAL CAVERNA DO DIABO, PARQUE ESTADUAL CUNHAMBEBE, PARQUE ESTADUAL DA SERRA DO MAR, PARQUE ESTADUAL DO DESENGANO, PARQUE ESTADUAL DO JURUPARÁ, PARQUE ESTADUAL DO RIO TURVO, PARQUE ESTADUAL INTERVALES, PARQUE ESTADUAL LAGAMAR DE CANANEIA, PARQUE ESTADUAL NASCENTES DO PARANAPANEMA, PARQUE ESTADUAL SERRA DO PAPAGAIO, PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA","RPPN Vale do Corisco","Não","Declinando","11 - Mudanças e extremos climáticos
11.1 - Mudança/alteração de habitat
2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.2 - Agricultura em pequenas propriedades
2 - Agropecuária e Aquacultura
2.1.3 - Agricultura agro-industrial
2 - Agropecuária e Aquacultura
2.2 - Silvicultura
2.2.2 - Plantações agro-industriais
2 - Agropecuária e Aquacultura
2.3 - Pecuária
2.3.3 - Pecuária agro-industrial
3 - Produção energética e mineração
4 - Transportes e serviços de transmissão
4.1 - Estradas e ferrovias
5 - Uso de recursos biológicos
5.1 - Caça e captura de animais terrestres ou marinhos
5.1.1 - Caça/captura intencional (a espécie é o alvo)
5.1.1.1 - Uso de subsistência/escambo local
5 - Uso de recursos biológicos
5.1.1.2 - Comercial - Nacional/Local
5 - Uso de recursos biológicos
5.1.1.4 - Esportiva
5 - Uso de recursos biológicos
5.1.2 - Efeitos indiretos (a espécie não é o alvo)
6 - Distúrbios humanos
6.1 - Atividades recreacionais/turísticas
7 - Modificações nos sistemas naturais
7.1 - Incêndios e supressão de incêndios
7.1.1 - Aumento da frequência/intensidade de incêndios
8 - Espécies invasoras
problemáticas e doenças
8.5 - Doenças provocadas por vírus ou príons
8.5.2 - Espécie conhecida (Doença)","1 - Alimentação humana
1.1 - Caça de subsistência
3 - Animais de estimação/ornamentais","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação dos Mamíferos da Mata Atlântica Central, Plano de Ação Nacional para a Conservação dos Muriquis, Plano de Ação Nacional para a Conservação dos Primatas da Mata Atlântica e da Preguiça-de-Coleira","CITES - Anexo I, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Chordata","Reptilia","Squamata","Mabuyidae","Brasiliscincus","Brasiliscincus caissara","","Brasiliscincus caissara","(Rebouças-Spieker, 1974)","Calango-liso-da-restinga","Répteis","03/2021","Em Perigo","","B1ab(iii)","Brasiliscincus caissara é endêmica do Brasil, do bioma Mata Atlântica, e possui ocorrência restrita a áreas de baixada no litoral do estado de São Paulo. Sua extensão de ocorrência (EOO) foi estimada em 952 km². A espécie ocorre em restingas semiabertas, não sendo encontrada em florestas mais úmidas da baixada. O hábitat da espécie é historicamente alterado e ainda encontra-se sob intensa pressão de degradação e fragmentação em decorrência da urbanização, industrialização, agricultura e turismo desordenado, dentre outros fatores. Entre 2009 e 2019, houve redução de 11,5km² (1,5%) de vegetação dentro da sua EOO. A espécie possui baixa capacidade de dispersão e sua população encontra-se severamente fragmentada. Por essas razões, Brasiliscincus caissara foi avaliada como Em Perigo (EN), pelo critério B1ab(iii).","Sim","Sim","São Paulo","|Sudeste|","Mata Atlântica","Sub-bacia Litoral SP","","APA MARINHA DO LITORAL CENTRO","RPPN Morro do Curussu Mirim, RPPN Reserva Rizzieri, RPPN Sítio do Jacu","","Desconhecida","1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
1 - Desenvolvimento residencial e comercial
1.2 - Áreas comerciais e industriais
2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.3 - Agricultura agro-industrial
6 - Distúrbios humanos
6.1 - Atividades recreacionais/turísticas","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para conservação da Herpetofauna Ameaçada da Mata Atlântica da Região Sudeste do Brasil","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Arthropoda","Arachnida","Araneae","Gnaphosidae","Brasilomma","Brasilomma enigmatica","","Brasilomma enigmatica","Brescovit, Ferreira & Rheims, 2012","","Invertebrados Terrestres","05/2018","Em Perigo","","B1ab(iii)","Brasilomma enigmática é endêmica do Brasil, conhecida para três cavernas em Minas Gerais. Sua extensão de ocorrência é estimada em 2.345 km². Duas das grutas de sua ocorrência estão localizadas próximas a um grande centro urbano e estão sujeitas à intensa pressão antrópica devido às atividades de mineração (calcário) e expansão urbana. Portanto, considerando três localizações, a espécie foi categorizada como Em Perigo (EN) segundo o critério B1ab(iii).","Sim","Sim","Minas Gerais","|Sudeste|","Cerrado, Mata Atlântica","Sub-bacia Paraíba do Sul
Sub-bacia São Francisco Alto","APA Carste da Lagoa Santa","","RPPN dos Feixos","Não","Desconhecida","1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
3 - Produção energética e mineração
3.2 - Mineração
3.2.3 - Extração de minérios - subsolo
6 - Distúrbios humanos
6.1 - Atividades recreacionais/turísticas","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação das Cavernas do Brasil","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Chordata","Actinopterygii","Characiformes","Bryconidae","Brycon","Brycon vermelha","","Brycon vermelha","Lima & Castro, 2000","Vermelha","Peixes Continentais","05/2022","Em Perigo","","B2ab(iii,v)","Brycon vermelha é endêmica do Brasil e ocorre nas porções média e alta da bacia do rio Mucuri, nos estados da Bahia e Minas Gerais. Pescadores do município de Carlos Chagas, no estado do Minas Gerais, relataram a ocorrência da espécie no rio São Mateus, na divisa com o estado do Espírito Santo, em uma drenagem costeira ao sul do rio Mucuri; entretanto, esses registros não foram confirmados. É uma espécie migradora, pouco abundante e pouco frequente, sendo bastante afetada pela degradação ambiental dos rios e por barramentos. Com o início da operação da PCH Mucuri, em setembro de 2013, no município de Carlos Chagas, na principal área de ocorrência atual da espécie, sua perspectiva de conservação reduziu-se ainda mais. Em ambas as bacias, a espécie vem sofrendo declínios populacionais consideráveis, e portanto perda de indivíduos maduros, mas não existem dados quantitativos para mensurar essas taxas com segurança. A Área de Ocupação (AOO) foi calculada em 132 km², considerando o gride de 4 km² sobre os trechos de rios com registro atual e potencial da espécie. Infere-se que o que restou da população se encontra severamente fragmentado, pois nenhuma subpopulação detém mais de 50% dos indivíduos. Além disso, seus ambientes preferenciais estão sendo progressivamente descaracterizados, em virtude da remoção de vegetação ciliar, poluição, assoreamento, construção de barragens e introdução de espécies exóticas e alóctones, o que qualifica o declínio continuado da qualidade do habitat. Desta forma, Brycon vermelha foi categorizada como Em Perigo (EN) pelo critério B2ab(iii,v).","Sim","Sim","Espírito Santo, Minas Gerais","|Sudeste|","Mata Atlântica","","","","","Sim","Declinando","3 - Produção energética e mineração
3.3 - Energia renovável
3.3.1 - Hidrelétricas
5 - Uso de recursos biológicos
5.4 - Pesca e uso de recursos aquáticos
5.4.1 - Captura intencional - subsistência/pequena escala
5.4.1.3 - Aparelho com anzol
5.4.1.3.5 - Linha de fundo e linha de mão
7 - Modificações nos sistemas naturais
7.3 - Outras modificações nos ecossistemas
8 - Espécies invasoras
problemáticas e doenças
8.1 - Espécies exóticas
8.1.1 - Espécie conhecida
8.1.1.1 - Competidores
8 - Espécies invasoras
problemáticas e doenças
8.1.1.2 - Predadores
9 - Poluição
9.1 - Doméstica e urbana - escoamento de água
9.1.1 - Esgoto
9 - Poluição
9.2 - Industrial
9.2.4 - Tipo desconhecido
9 - Poluição
9.3 - Agropecuária e florestal
9.3.2 - Erosão do solo/sedimentação","4 - Caça/pesca esportiva","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação dos Peixes e Eglas da Mata Atlântica","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Chordata","Actinopterygii","Characiformes","Bryconidae","Brycon","Brycon vonoi","","","Lima, 2017","Piabanha, Piabanha-do-Pardo","Peixes Continentais","05/2022","Em Perigo","","B2ab(iii,v)","Brycon vonoi é endêmica do Brasil e conhecida apenas da bacia do rio Pardo, no estado de Minas Gerais. A população da espécie tem sofrido declínio, e portanto, perda de indivíduos maduros, tendo sido reintroduzida por programas de repovoamento sem avaliações de sua efetividade. Por se tratar de uma espécie migradora, a construção da barragem Machado Mineiro, na porção média do rio Pardo, provavelmente afetou negativamente a sua população, e mais barragens hidrelétricas estão sendo planejadas na bacia. A Extensão de Ocorrência formada pelo polígono das microbacias é de 6.809 km² e a Área de Ocupação (AOO) calculada foi de 328 km², considerando o gride de 4 km² sobre os trechos de rios com registro atual e potencial da espécie. Infere-se que o que restou da população após a construção da barragem Machado Mineiro se encontra severamente fragmentada, pois nenhuma subpopulação conhecida detém mais de 50% dos indivíduos. Em termos de qualidade ambiental, a Mata Atlântica, que anteriormente cobria a maior parte da bacia do rio Pardo, foi historicamente substituída por pastagens e lavouras, caracterizando o declínio continuado da qualidade do habitat. Desta forma, Brycon vonoi foi categorizada como Em Perigo (EN) pelo critério B2ab(iii,v).","Sim","Não","Minas Gerais","|Sudeste|","Cerrado, Mata Atlântica","","","","","Sim","Declinando","2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.3 - Agricultura agro-industrial
2 - Agropecuária e Aquacultura
2.3 - Pecuária
2.3.4 - Pecuária em escala desconhecida
3 - Produção energética e mineração
3.3 - Energia renovável
3.3.1 - Hidrelétricas","1 - Alimentação humana
1.3 - Criadouro comercial","","","","",""
"Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Caaeteboia","Caaeteboia gaeli","","","Montingelli, Barbo, Pereira Filho, Santana, França, Grazziotin & Zaher, 2020","","Répteis","10/2022","Em Perigo","","B1ab(ii,iii)","Caaeteboia gaeli é endêmica do Brasil e conhecida apenas de três indivíduos, provenientes de três localidades na Mata Atlântica nordestina, duas na poção leste da Paraíba e uma em Pernambuco. Algumas áreas próximas têm sido amostradas, mas não há registros adicionais, e sua extensão de ocorrência foi calculada em 3.791 km2. A espécie é florestal e os fragmentos da região encontram-se extremamente reduzidos e fragmentados, sofrendo impactos do extrativismo vegetal e das queimadas da lavoura de cana. Um dos fragmentos em que foi registrada na Paraíba foi totalmente destruído para extração de areia. Todas essas atividades provocam declínio da qualidade do hábitat, tendo havido grande redução de vegetação nativa entre 2011 e 2021 dentro da extensão de ocorrência da espécie. Considerando que a espécie é estritamente florestal e pode ter restrições de dispersão em ambientes modificados, e que os ambientes florestais encontram-se extremamente reduzidos e isolados na região, sua população encontra-se severamente fragmentada. Portanto, Caaeteboia gaeli foi avaliada como Em Perigo (EN) pelo critério B1ab(ii,iii).","Sim","Não","Paraíba, Pernambuco","|Nordeste|","Caatinga, Mata Atlântica","Sub-bacia Paraíba
Sub-bacia São Francisco Baixo","","","RPPN Reserva Natural Brejo","Não","Desconhecida","1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.3 - Agricultura agro-industrial
3 - Produção energética e mineração
3.2 - Mineração
3.2.1 - Extração de areia
5 - Uso de recursos biológicos
5.3 - Extração florestal
5.3.2 - Uso intencional - larga escala
7 - Modificações nos sistemas naturais
7.1 - Incêndios e supressão de incêndios
7.1.1 - Aumento da frequência/intensidade de incêndios","","Proteção de locais/áreas, Restauração de habitat e processos naturais","","","",""
"Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Calamodontophis","Calamodontophis ronaldoi","","Calamodontophis ronaldoi","Franco, Cintra & Lema, 2006","Cobra-espada-do-paraná","Répteis","11/2019","Em Perigo","","B1ab(iii)","Calamodontophis ronaldoi é endêmica do Brasil e conhecida apenas de dois exemplares provenientes dos municípios de Campo Largo e General Carneiro, no estado do Paraná. A espécie é considerada rara e provavelmente ocupa ambientes campestres da Mata Atlântica em áreas de planalto acima de 800 metros de altitude. A região entre os pontos de registro conhecidos foi intensamente amostrada em diferentes ambientes, sem que a espécie tenha sido encontrada, indicando uma distribuição naturalmente restrita, e sua extensão de ocorrência é estimada em cerca de 4.200 km2. As duas localidades onde foi registrada sofrem impactos negativos, principalmente perda de vegetação nativa e qualidade do hábitat, em decorrência da expansão das atividades pecuárias e agrícolas, e foram consideradas duas localizações. Por esses motivos, Calamodontophis ronaldoi foi categorizada como Em Perigo (EN), pelo critério B1ab(iii).","Sim","Sim","Paraná","|Sul|","Mata Atlântica","Sub-bacia Iguaçu
Sub-bacia Litoral RJ SP","","","","","Desconhecida","2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.3 - Agricultura agro-industrial
2 - Agropecuária e Aquacultura
2.3 - Pecuária
2.3.3 - Pecuária agro-industrial","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação da Herpetofauna do Sul - 2º ciclo, Plano de Ação Nacional para a Conservação de Répteis e Anfíbios Ameaçados da Região Sul do Brasil","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris pusilla","","Calidris pusilla","(Linnaeus, 1766)","maçarico-rasteirinho","Aves","10/2017","Em Perigo","","A2b","Calidris pusilla é espécie migratória que no Brasil ocorre durante o período não reprodutivo ao longo dos ambientes costeiros, principalmente na região norte-nordeste. Essa região juntamente com Suriname e Guiana Francesa, foi considerada como a área de maior importância populacional para a espécie na América do Sul, suportando 90% do total de indivíduos estimado para as áreas não reprodutivas. Estimativas indicam que essa espécie sofreu um declínio de 75,9% em três gerações passadas no litoral norte do Brasil (Pará e Maranhão), que concentra cerca de 90% da população brasileira. Nesse contexto, infere-se que esse declínio reflita de igual maneira a situação da população de C. pusilla nas demais áreas de ocorrência da espécie no Brasil. Assim sendo, C. pusilla foi categorizada como Em Perigo (EN), pelo critério A2b.","Não","Sim","Alagoas, Amapá, Amazonas, Bahia, Ceará, Espírito Santo, Maranhão, Mato Grosso, Pará, Paraíba, Pernambuco, Piauí, Rio de Janeiro, Rio Grande do Norte, Rio Grande do Sul, Santa Catarina, São Paulo, Sergipe","|Centro-Oeste|Nordeste|Norte|Sudeste|Sul|","Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa, Pantanal, Sistema Costeiro-Marinho","Sub-bacia Amapá Litoral
Sub-bacia Foz Amazonas
Sub-bacia Gurupi
Sub-bacia Itapecuru
Sub-bacia Itapecuru-Paraguaçu
Sub-bacia Litoral AL PE PB
Sub-bacia Litoral CE PB
Sub-bacia Litoral CE PI
Sub-bacia Litoral RJ
Sub-bacia Litoral SE
Sub-bacia Litoral SP
Sub-bacia Litoral SP PR SC
Sub-bacia Madeira
Sub-bacia Paraíba do Sul
Sub-bacia Parnaíba Baixo
Sub-bacia São Francisco Baixo
Sub-bacia Tietê
Sub-bacia Tocantins Baixo","APA Barra do Rio Mamanguape, APA Delta do Parnaíba, APA Fernando de Noronha, APA Piaçabuçú, ARIE Manguezais da Foz do Rio Mamanguape, ESEC Carijós, ESEC Maracá Jipioca, PARNA da Lagoa do Peixe, PARNA do Cabo Orange, PARNA Lençóis Maranhenses, PARNA Marinho de Fernando de Noronha, PARNA Restinga de Jurubatiba, REBIO do Lago Piratuba, REBIO Santa Isabel, RESEX Araí Peroba, RESEX Cururupu, RESEX Gurupi-Piriá, RESEX Maracanã, RESEX Marinha de Caeté-Taperaçu","ÁREA DE PROTEÇÃO AMBIENTAL ALDEIA-BEBERIBE, ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE TODOS OS SANTOS, ÁREA DE PROTEÇÃO AMBIENTAL DA MARITUBA DO PEIXE, ÁREA DE PROTEçãO AMBIENTAL DAS REENTRâNCIAS MARANHENSES, ÁREA DE PROTEÇÃO AMBIENTAL DO ARQUIPÉLAGO DO MARAJÓ, ÁREA DE PROTEçãO AMBIENTAL DO MANGUEZAL DA BARRA GRANDE, ÁREA DE PROTEÇÃO AMBIENTAL PLATAFORMA CONTINENTAL DO LITORAL NORTE, PARQUE ESTADUAL DA ILHA DO CARDOSO, PARQUE ESTADUAL DA SERRA DO MAR, RESERVA BIOLÓGICA DO PARAZINHO","RPPN Fazenda Boa Esperança, RPPN Reserva Ecológica Metodista Ana Gonzaga - CEMAG","Sim","Desconhecida","12 - Outras ameaças
1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
1 - Desenvolvimento residencial e comercial
1.2 - Áreas comerciais e industriais
1 - Desenvolvimento residencial e comercial
1.3 - Áreas de turismo e recreação
2 - Agropecuária e Aquacultura
2.2 - Silvicultura
2.2.3 - Plantações em escala desconhecida
2 - Agropecuária e Aquacultura
2.4 - Aquacultura marinha e de água doce
2.4.3 - Aquacultura em escala desconhecida
3 - Produção energética e mineração
3.1 - Extração de petróleo e gás natural
3 - Produção energética e mineração
3.3 - Energia renovável
3.3.2 - Parques eólicos
5 - Uso de recursos biológicos
5.4 - Pesca e uso de recursos aquáticos
5.4.7 - Motivação desconhecida
6 - Distúrbios humanos
6.1 - Atividades recreacionais/turísticas
9 - Poluição
9.1 - Doméstica e urbana - escoamento de água
9.1.1 - Esgoto
9 - Poluição
9.2 - Industrial
9.2.1 - Derramamento de óleo","","Educação e comunicação, Manejo de espécies, Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação das Aves Limícolas Migratórias - 2º ciclo, Plano de Ação Nacional para Conservação das Aves Limícolas Migratórias","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Chordata","Mammalia","Primates","Pitheciidae","Callicebus","Callicebus barbarabrownae","","Callicebus barbarabrownae","Hershkovitz, 1990","Guigó, Guigó-da-caatinga, Pangola, Sauá-loiro","Mamíferos","09/2019","Em Perigo","","C2a(i)","Callicebus barbarabrownae é uma espécie endêmica do Brasil, ocorrendo na Caatinga da Bahia e de Sergipe. Possui uma densidade populacional baixa, com número de indivíduos maduros estimado em menos de 1.100 e subpopulações igualmente pequenas, com menos de 250 indivíduos maduros. Sua população está em declínio continuado, em decorrência, principalmente, da perda, degradação e fragmentação de hábitat. Desta forma, Callicebus barbarabrownae foi categorizada como Em Perigo (EN) pelo critério C2a(i).","Sim","Sim","Bahia, Sergipe","|Nordeste|","Caatinga, Mata Atlântica","Sub-bacia Contas
Sub-bacia Itapecuru-Paraguaçu
Sub-bacia Litoral SE
Sub-bacia São Francisco Baixo
Sub-bacia São Francisco Médio
Sub-bacia São Francisco Submédio","PARNA da Chapada Diamantina","ÁREA DE PROTEÇÃO AMBIENTAL MARIMBUS / IRAQUARA, ÁREA DE PROTEÇÃO AMBIENTAL SERRA BRANCA / RASO DA CATARINA, ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SERRA DO OROBÓ","","Não","Declinando","11 - Mudanças e extremos climáticos
11.2 - Secas
1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
1 - Desenvolvimento residencial e comercial
1.4 - Assentamentos e pequenas propriedades rurais
2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.3 - Agricultura agro-industrial
2 - Agropecuária e Aquacultura
2.3 - Pecuária
3 - Produção energética e mineração
3.2 - Mineração
3 - Produção energética e mineração
3.3 - Energia renovável
3.3.2 - Parques eólicos
3 - Produção energética e mineração
3.3.3 - Parque de energia solar
4 - Transportes e serviços de transmissão
4.1 - Estradas e ferrovias
4 - Transportes e serviços de transmissão
4.2 - Atropelamentos
4 - Transportes e serviços de transmissão
4.7 - Linhas de força/transmissão
5 - Uso de recursos biológicos
5.1 - Caça e captura de animais terrestres ou marinhos
5.1.2 - Efeitos indiretos (a espécie não é o alvo)
5 - Uso de recursos biológicos
5.3 - Extração florestal
5.3.1 - Uso intencional - subsistência/pequena escala
5 - Uso de recursos biológicos
5.3.2 - Uso intencional - larga escala
7 - Modificações nos sistemas naturais
7.1 - Incêndios e supressão de incêndios
7 - Modificações nos sistemas naturais
7.2 - Represas e uso de água
7.2.3 - Captação de água de superfície - uso na agricultura
8 - Espécies invasoras
problemáticas e doenças
8.2 - Espécies domésticas
8.2.2 - Predadores
9 - Poluição","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação dos Primatas do Nordeste, Plano de Ação Nacional para a Conservação dos Primatas do Nordeste - 2º ciclo","CITES - Anexo II, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
