"reino","filo","classe","ordem","familia","genero","especie","subespecie","nome_cientifico_anterior","autor","nome_comum","grupo","mesano_avaliacao","categoria","possivemente_extinta","criterio","justificativa","endemica_brasil","consta_em_lista_nacional_oficial","estado","regiao","bioma","bacia_hidrografica","unidade_de_conservacao_federal","unidade_de_conservacao_estadual","rppn","migratoria","tendencia_populacional","ameaca","uso","acao_conservacao","plano_de_acao","listas_e_convencoes","altitudeminmax","barimetriaminmax"
"Animalia","Chordata","Actinopterygii","Perciformes","Chaetodontidae","Prognathodes","Prognathodes obliquus","","Prognathodes obliquus","(Lubbock & Edwards, 1980)","Peixe-borboleta-de-São-Pedro-e-São-Paulo","Peixes Marinhos (ósseos)","11/2019","Vulnerável","","D2","Prognathodes obliquus é um espécie recifal, endêmica do Arquipélago de São Pedro e São Paulo, com área de ocupação restrita, menor que 20 km2. As principais ameaças identificadas, que podem levar a espécie à condição de Criticamente em Perigo (CR) ou Extinta (EX) em curto prazo, relacionam-se aos impactos decorrentes da degradação de habitats, acidentes marítimos, assim como dos efeitos indiretos da pesca. Dessa forma, P. obliquus foi categorizada como Vulnerável (VU) sob o critério D2.","Sim","Sim","Pernambuco","|Nordeste|","Sistema Costeiro-Marinho","","APA do Arquipelago Sao Pedro e Sao Paulo, APA Fernando de Noronha","","","Não","Desconhecida","12 - Outras ameaças
5 - Uso de recursos biológicos
5.1 - Caça e captura de animais terrestres ou marinhos
5.1.1 - Caça/captura intencional (a espécie é o alvo)
5.1.1.2 - Comercial - Nacional/Local
5 - Uso de recursos biológicos
5.1.1.3 - Comercial - Internacional
6 - Distúrbios humanos
6.3 - Trabalho e outras atividades","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para Conservação dos Ambientes Coralíneos do Brasil","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","","30 , 155"
"Animalia","Chordata","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Pseudobatos","Pseudobatos percellens","","Rhinobatos percellens","(Walbaum, 1792)","cação-viola, raia-viola, viola","Tubarões e Raias","11/2017","Vulnerável","","A2d","Pseudobatos percellens é uma espécie de raia costeira, considerada como uma das menores do gênero. Ocorre no Atlântico ocidental, e no Brasil os registros indicam distribuição do Amapá a Santa Catarina. A espécie é capturada em várias modalidades de pesca, principalmente em arrastos de fundo e emalhe. Há relatos de que a espécie era comum na costa do Amapá e do Maranhão na década de 1980, mas tornou-se rara. Existem registros de redução da captura da pesca industrial e artesanal entre 30% e 50% também para o litoral sudeste e sul do Brasil, que não podem ser atribuídos somente a proibição de captura de P. horkelii. Com os dados disponíveis suspeita-se um declínio do tamanho populacional de pelo menos 30% em uma janela temporal que inclui o período de três gerações, considerando o passado. Por este motivo a espécie foi categorizada como Vulnerável (VU) sob o critério A2d.","Não","Sim","Alagoas, Amapá, Bahia, Ceará, Espírito Santo, Maranhão, Pará, Paraíba, Paraná, Pernambuco, Piauí, Rio de Janeiro, Rio Grande do Norte, Santa Catarina, São Paulo, Sergipe","|Nordeste|Norte|Sudeste|Sul|","Sistema Costeiro-Marinho","","APA Bacia do Rio São João/Mico-Leão-Dourado, APA Cananéia-Iguape-Peruíbe, APA Costa dos Corais, APA Guaraqueçaba, ESEC Tupinambás, ESEC Tupiniquins, PARNA Marinho das Ilhas dos Currais, PARNA Marinho dos Abrolhos, PARNA Restinga de Jurubatiba, PARNA Superagui, RESEX Arraial do Cabo","APA MARINHA DO LITORAL CENTRO, APA MARINHA DO LITORAL NORTE, APA MARINHA DO LITORAL SUL, ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE CAMAMU, ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE TODOS OS SANTOS, ÁREA DE PROTEçãO AMBIENTAL DAS REENTRâNCIAS MARANHENSES, ÁREA DE PROTEÇÃO AMBIENTAL DO PAU BRASIL, ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DE GUARATUBA, RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO AVENTUREIRO","","Sim","Declinando","5 - Uso de recursos biológicos
5.1 - Caça e captura de animais terrestres ou marinhos
5.1.1 - Caça/captura intencional (a espécie é o alvo)
5.1.1.4 - Esportiva
5 - Uso de recursos biológicos
5.4 - Pesca e uso de recursos aquáticos
5.4.1 - Captura intencional - subsistência/pequena escala
5.4.1.6 - Arrasto
5.4.1.6.3 - Arrasto de praia
5 - Uso de recursos biológicos
5.4.5 - Captura indireta - subsistência/pequena escala
5.4.5.3 - Aparelho com anzol
5.4.5.3.5 - Linha de fundo e linha de mão
5 - Uso de recursos biológicos
5.4.5.6 - Arrasto
5.4.5.6.1 - Arrasto simples
5 - Uso de recursos biológicos
5.4.5.6.2 - Arrasto duplo
5 - Uso de recursos biológicos
5.4.5.6.3 - Arrasto de praia
5 - Uso de recursos biológicos
5.4.5.7 - Emalhe
5.4.5.7.1 - Emalhe de fundo
5 - Uso de recursos biológicos
5.4.6 - Captura indireta - larga escala
5.4.6.6 - Arrasto
5.4.6.6.1 - Arrasto simples
5 - Uso de recursos biológicos
5.4.6.6.2 - Arrasto duplo
5 - Uso de recursos biológicos
5.4.6.6.3 - Arrasto de parelha
5 - Uso de recursos biológicos
5.4.6.7 - Emalhe
5.4.6.7.1 - Emalhe de fundo","1 - Alimentação humana
1.7 - Pesca artesanal
1.7.3 - Aparelho com anzol
1.7.3.5 - Linha de fundo e linha de mão
1 - Alimentação humana
1.7.6 - Arrasto
1.7.6.2 - Arrasto duplo
1 - Alimentação humana
1.7.6.3 - Arrasto de praia
1 - Alimentação humana
1.7.7 - Emalhe
1.7.7.1 - Emalhe de fundo
1 - Alimentação humana
1.8 - Pesca industrial
1.8.6 - Arrasto
1.8.6.1 - Arrasto simples
1 - Alimentação humana
1.8.6.2 - Arrasto duplo
1 - Alimentação humana
1.8.6.3 - Arrasto de parelha
1 - Alimentação humana
1.8.7 - Emalhe
1.8.7.1 - Emalhe de fundo
3 - Animais de estimação/ornamentais
4 - Caça/pesca esportiva","Manejo/ordenamento de caça/pesca","","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022, CITES - Anexo II","","0 , 110"
"Animalia","Arthropoda","Arachnida","Pseudoscorpiones","Chthoniidae","Pseudochthonius","Pseudochthonius diamachi","","","Prado & Ferreira, 2023","Pseudo-escorpiões","Invertebrados Terrestres","02/2025","Vulnerável","","D2","Pseudochthonius diamachi é endêmica do Brasil, sendo conhecida apenas da caverna Três Cobras, no município de Serra do Ramalho, estado da Bahia. A área de Ocupação (AOO) foi calculada em 16 km². O entorno da caverna é fortemente impactado por atividades contínuas e difusas, como a remoção da vegetação nativa do entorno para atividades agropecuárias, que resultam em assoreamento e outras alterações nos ambientes subterrâneos. Considerando a Área de Ocupação restrita e que os impactos relatados devem persistir, sendo possível que a espécie passe à condição de Criticamente em Perigo (CR) ou Extinta (EX) em um futuro próximo, P. diamachi foi categorizada como Vulnerável (VU) pelo critério D2.","Sim","Não","Bahia","|Nordeste|","Cerrado","Sub-bacia São Francisco Médio","","","","Não","Desconhecida","2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.4 - Agricultura de escala desconhecida
2 - Agropecuária e Aquacultura
2.3 - Pecuária
2.3.4 - Pecuária em escala desconhecida
5 - Uso de recursos biológicos
5.3 - Extração florestal
5.3.5 - Motivação desconhecida","","","","","",""
"Animalia","Arthropoda","Diplopoda","Spirostreptida","Spirostreptidae","Pseudonannolene","Pseudonannolene tocaiensis","","Pseudonannolene tocaiensis","Fontanetti, 1996","Piolho-de-cobra","Invertebrados Terrestres","04/2022","Vulnerável","","D2","Pseudonannolene tocaiensis é endêmica do Brasil, conhecido somente do município de Itirapina, estado de São Paulo. A área de ocupação foi calculada em 4 km² pelos registros existentes. A região é bem amostrada e sofre intenso controle de morcegos hematófagos, que pode diminuir a qualidade de guano no interior da caverna, e assim reduzir a quantidade de recurso para a espécie. Além disso, a região sofre com incêndios constantes o que causa diminuição da qualidade do habitat. Considerado uma localização e as ameaças existentes, P. tocaiensis foi categorizada como Vulnerável (VU), pelo critério D2.","Sim","Sim","São Paulo","|Sudeste|","Cerrado","Sub-bacia Tietê","","APA CORUMBATAí, BOTUCATU E TEJUPá PERIMETRO CORUMBATAí","","Desconhecido","Desconhecida","7 - Modificações nos sistemas naturais
7.3 - Outras modificações nos ecossistemas","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação das Cavernas do Brasil","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Chordata","Actinopterygii","Siluriformes","Pimelodidae","Pseudoplatystoma","Pseudoplatystoma corruscans","","Pseudoplatystoma corruscans","(Spix & Agassiz, 1829)","Pintado, Surubim, Surubim-pintado","Peixes Continentais","10/2019","Vulnerável","","A2bcde","Pseudoplatystoma corruscans ocorre na Argentina, Uruguai, Paraguai, Bolívia e no Brasil, onde possui ampla distribuição nas bacias dos rios Paraná, Paraguai, Uruguai e São Francisco. Ao longo de sua distribuição no Brasil as subpopulações sofrem pressões diferentes. Existem registros de diminuição de desembarques da pesca comercial em extenso trecho na bacia do São Francisco (trecho dos reservatórios em cascata de Sobradinho, Paulo Afonso, Itaparica, Moxotó e Xingó) e desaparecimento da espécie a jusante de Xingó. Na bacia do Paraná também houve forte redução de desembarques e em alguns locais a espécie não aparece mais em dados pesqueiros, como no Paranapanema. Na bacia do Uruguai a espécie também sofreu forte redução. Esses dados evidenciam o forte declínio das subpopulações da espécie nessas três bacias. Na bacia do alto Paraguai, a subpopulação encontra-se em situação melhor. As principais ameaças são: barramentos, que provocam fragmentação, redução de habitat e alteração do fluxo hídrico, hibridização da espécie com congêneres, provocada por soltura/escape na natureza de híbridos cultivados em piscicultura, e poluição. Além disso, a sobrepesca pode ser uma ameaça adicional em algumas regiões. Com base nos estudos de desembarque, sobre reprodução e nas ameaças acima citadas, suspeita-se declínios populacionais de pelo menos 30% na bacia do rio São Francisco e de pelo menos 50% nas bacias do Uruguai e Paraná nos últimos 45 anos (três tempos geracionais). Na bacia do Paraguai não existem evidências de redução acentuada da população. No entanto, recentemente foram registrados híbridos, chegando a mais de 10% dos indivíduos na bacia do rio Miranda, o que representa uma importante ameaça no Pantanal Sul. As PCHs instaladas e previstas para a região representam uma ameaça adicional. Considerando a redução das subpopulações no território brasileiro, suspeita-se uma redução populacional de pelo menos 30% nos últimos 45 anos. Dessa forma, P. corruscans foi categorizada como Vulnerável (VU) pelo critério A2bcde.","Não","Sim","Bahia, Goiás, Mato Grosso, Mato Grosso do Sul, Minas Gerais, Paraná, Rio Grande do Sul, São Paulo","|Centro-Oeste|Nordeste|Sudeste|Sul|","Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa, Pantanal","Sub-bacia Grande
Sub-bacia Ibicuí
Sub-bacia Iguaçu
Sub-bacia Paranaíba
Sub-bacia Paranapanema
Sub-bacia Paraná RH1
Sub-bacia São Francisco Alto
Sub-bacia São Francisco Médio
Sub-bacia São Francisco Submédio
Sub-bacia Tietê","APA Ilhas e Várzeas do Rio Paraná, ESEC de Taiamã, PARNA do Pantanal Mato-grossense","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO RIO PANDEIROS, ÁREA DE PROTEÇÃO AMBIENTAL DA CHAPADA DOS GUIMARÃES, ÁREA DE PROTEÇÃO AMBIENTAL DUNAS E VEREDAS DO BAIXO MÉDIO SÃO FRANCISCO, ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE SOBRADINHO, ÁREA DE PROTEÇÃO AMBIENTAL RIO CÊNICO ROTAS MONÇOEIRAS, PARQUE ESTADUAL DAS VÁRZEAS DO RIO IVINHEMA, PARQUE ESTADUAL DO AGUAPEÍ, PARQUE ESTADUAL MATA SECA","CABECEIRA DO PRATA, RPPN Arara Azul, RPPN Fazendinha, RPPN Jubran, RPPN Reserva Ecológica da Mata Fria","Sim","Declinando","3 - Produção energética e mineração
3.3 - Energia renovável
3.3.1 - Hidrelétricas
3 - Produção energética e mineração
3.3.4 - Pequenas Centrais Hidrelétricas
5 - Uso de recursos biológicos
5.4 - Pesca e uso de recursos aquáticos
5.4.1 - Captura intencional - subsistência/pequena escala
5.4.1.2 - Aparelho primitivo
5.4.1.2.1 - Arpão
5 - Uso de recursos biológicos
5.4.1.3 - Aparelho com anzol
5.4.1.3.5 - Linha de fundo e linha de mão
7 - Modificações nos sistemas naturais
7.2 - Represas e uso de água
7.2.11 - Represas (tamanho desconhecido)
7 - Modificações nos sistemas naturais
7.2.3 - Captação de água de superfície - uso na agricultura
8 - Espécies invasoras
problemáticas e doenças
8.2 - Espécies domésticas
8.2.3 - Hibridação
9 - Poluição
9.3 - Agropecuária e florestal
9.3.1 - Acúmulo de nutrientes","1 - Alimentação humana
1.7 - Pesca artesanal
4 - Caça/pesca esportiva","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação das Espécies Ameaçadas de Extinção da Fauna Aquática da Bacia do Rio São Francisco, Plano de Ação Nacional para a Conservação das Espécies Ameaçadas de Extinção da Fauna Aquática da Bacia do Rio São Francisco - 2º ciclo, Plano de Ação Nacional para a Conservação das Espécies de Peixes Ameaçadas de Extinção da Bacia do Alto Rio Paraná","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Arthropoda","Entognatha","Entomobryomorpha","Entomobryidae","Pseudosinella","Pseudosinella alfanjeunguiculata","","","Cipola, 2020","","Invertebrados Terrestres","05/2024","Vulnerável","","D2","Pseudosinella alfanjeunguiculata é endêmica do Brasil, com ocorrência conhecida apenas em uma caverna, a Lapa do Grotão, localizada no sul da Serra do Espinhaço, no município de Morro do Pilar, em Minas Gerais. Apesar da caverna ser considerada de máxima relevância, ela está inserida em um polígono minerário, em fase de requerimento de lavra, constituindo ameaça plausível de levar a espécie à categoria Criticamente em Perigo (CR) em um futuro próximo. Assim, P. alfanjeunguiculata foi categorizada como Vulnerável (VU) pelo critério D2.","Sim","Não","Minas Gerais","|Sudeste|","Cerrado","Sub-bacia Doce","","","","Não","Desconhecida","3 - Produção energética e mineração
3.2 - Mineração","","","","","",""
"Animalia","Arthropoda","Entognatha","Entomobryomorpha","Entomobryidae","Pseudosinella","Pseudosinella ambigua","","Pseudosinella ambigua","Zeppelini, Brito & Lima, 2018","Colêmbolo, Pulga-de-jardim","Invertebrados Terrestres","05/2024","Vulnerável","","B1ab(iii)","Pseudosinella ambigua é endêmica do Brasil, registrada em rocha calcárea e ferrífera nos municípios de Pains, Vespasiano, São José da Lapa e Pedro Leopoldo, Minas Gerais. A principal ameaça à espécie é a intensa atividade de mineração da região. A Extensão de Ocorrência (EOO) foi calculada em aproximadamente 1.824,87km2 (B1), com 7 localizações (a) e declínio da qualidade de habitat (biii). Por isso, P. ambigua foi categorizada como Vulnerável (VU) pelo critério B1ab(iii).","Sim","Sim","Minas Gerais","|Sudeste|","Cerrado","Sub-bacia São Francisco Alto","APA Carste da Lagoa Santa","","","Não","Desconhecida","3 - Produção energética e mineração
3.2 - Mineração
3.2.6 - Tipo desconhecido","","","","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Arthropoda","Entognatha","Entomobryomorpha","Entomobryidae","Pseudosinella","Pseudosinella brumadinhoensis","","","Cipola, 2020","","Invertebrados Terrestres","05/2024","Vulnerável","","B1ab(iii)+2ab(iii)","Pseudosinella brumadinhoensis é endêmica do Brasil, conhecida de três registros nos municípios de Brumadinho, Moeda e Itabirito, Minas Gerais. A espécie foi registrada nas primeiras camadas do subsolo, também chamadas de Habitats Subterrâneos Superficiais e, por isso, sua distribuição inferida abrange a Serra da Moeda. Dessa forma, sua Extensão de Ocorrência (EOO) e sua Área de Ocupação (AOO) foram calculadas em 68km². A região de ocorrência da espécie é fortemente afetada pela atividade de mineração, que promove redução do habitat natural e declínio continuado da qualidade do habitat remanescente. Atualmente, dois dos três registros confirmados ocorrem na borda de cavas de mineração ativas, que caso ampliadas, podem reduzir a distribuição conhecida de P. brumadinhoensis. Considerando o tamanho da maior lavra da região, são estimadas sete localizações. Por essas razões, P. brumadinhoensis foi categorizada como Vulnerável (VU) pelos critérios B1ab(iii)+2ab(iii).","Sim","Não","Minas Gerais","|Sudeste|","Mata Atlântica","Sub-bacia São Francisco Alto","","ÁREA DE PROTEÇÃO AMBIENTAL SUL-RMBH, MONUMENTO NATURAL ESTADUAL SERRA DA MOEDA","","Não","Desconhecida","3 - Produção energética e mineração
3.2 - Mineração","","","","","",""
"Animalia","Arthropoda","Entognatha","Entomobryomorpha","Entomobryidae","Pseudosinella","Pseudosinella cearensis","","","Cipola, 2020","","Invertebrados Terrestres","05/2024","Vulnerável","","D2","Pseudosinella cearensis é endêmica do Brasil, registrada próxima ao Riacho do Mulungu, no Município de Santa Quitéria, Ceará. As cavernas onde a espécie ocorre estão inseridas em um polígono minerário com concessão de lavra, estando também em processo de licenciamento ambiental para instalação de empreendimento de energia nuclear (urânio), e tais atividades são ameaças que podem levar a espécie à condição de Criticamente em Perigo (CR) ou Extinta (EX) um futuro próximo. As cavernas onde a espécie ocorre são muito próximas, resultando em uma Área de Ocupação (AOO) de 20 Km², e foram consideradas como apenas uma localização. Assim, P. cearensis foi categorizada como Vulnerável (VU) pelo critério D2.","Sim","Não","Ceará","|Nordeste|","Caatinga","Sub-bacia Litoral CE PI","","","","Não","Desconhecida","3 - Produção energética e mineração
3.2 - Mineração","","","","","",""
"Animalia","Arthropoda","Entognatha","Entomobryomorpha","Entomobryidae","Pseudosinella","Pseudosinella serpentinensis","","","Cipola, 2020","","Invertebrados Terrestres","05/2024","Vulnerável","","D2","Pseudosinella serpentinensis é endêmica do Brasil, registrada apenas em sua localidade-tipo, na caverna SPT_0316, no sul da Serra do Espinhaço, município de Morro do Pilar, em Minas Gerais. A caverna onde a espécie ocorre está inserida em um polígono minerário com concessão de lavra, constituindo ameaça plausível de levar a espécie à categoria Criticamente em Perigo (CR) em um futuro próximo. A Área de Ocupação (AOO) foi calculada em 4 km², com uma única localização. Assim, P. serpentinensis foi categorizada como Vulnerável (VU) pelo critério D2.","Sim","Não","Minas Gerais","|Sudeste|","Cerrado","Sub-bacia Doce","","","","Não","Desconhecida","3 - Produção energética e mineração
3.2 - Mineração","","","","","",""
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Psilops","Psilops mucugensis","","","Rodrigues, Recoder, Teixeira Jr., Roscito, Guerrero, Nunes, Freitas, Fernandes, Bocchiglieri, Dal Vechio, Leite, Nogueira, Damasceno, Pellegrino, Argôlo & Amaro, 2017","","Répteis","04/2021","Vulnerável","","B1ab(iii)+2ab(iii)","Psilops mucugensis é endêmica do Brasil, com distribuição restrita à região da Chapada Diamantina no estado da Bahia. Sua extensão de ocorrência foi calculada em 5.389 km&sup2; e sua área de ocupação é bem mais restrita, estimada em 728 km&sup2;, já que a espécie só ocorre em áreas elevadas, principalmente em ambientes de floresta semidecídua com solos arenosos e folhiço denso. Esses ambientes são bastante suscetíveis ao fogo, que representa a principal ameaça, afetando também as subpopulações dentro das áreas protegidas. Outra ameaça é a instalação de usinas eólicas, principalmente na região de Morro do Chapéu. Esses impactos provocam declínio contínuo da qualidade do hábitat e, considerando a destruição de hábitat causada pelo fogo a principal ameaça, foram definidas quatro localizações. Portanto, Psilops mucugensis foi avaliada como Vulnerável (VU) pelos critérios B1ab(iii)+2ab(iii).","Sim","Não","Bahia","|Nordeste|","Caatinga","Sub-bacia Itapecuru-Paraguaçu","PARNA da Chapada Diamantina","PARQUE ESTADUAL DAS SETE PASSAGENS","","","Desconhecida","1 - Desenvolvimento residencial e comercial
1.1 - Expansão urbana
2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.3 - Agricultura agro-industrial
3 - Produção energética e mineração
3.3 - Energia renovável
3.3.2 - Parques eólicos
7 - Modificações nos sistemas naturais
7.1 - Incêndios e supressão de incêndios
7.1.1 - Aumento da frequência/intensidade de incêndios
9 - Poluição
9.3 - Agropecuária e florestal
9.3.3 - Herbicidas e pesticidas","","","","","",""
"Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Psilops","Psilops seductus","","","Rodrigues, Recoder, Teixeira Jr., Roscito, Guerrero, Nunes, Freitas, Fernandes, Bocchiglieri, Dal Vechio, Leite, Nogueira, Damasceno, Pellegrino, Argôlo & Amaro, 2017","","Répteis","04/2021","Vulnerável","","B1ab(ii,iii)","Psilops seductus é endêmica do Brasil, conhecida apenas de duas localidades na região de planalto da Serra Geral, a oeste do rio São Francisco: fazenda Jatobá, no sudoeste da Bahia, e Parque Nacional Grande Sertão Veredas, no nordeste de Minas Gerais. Os dois registros distam cerca de 150 km entre si. A região é bem amostrada para o grupo, não havendo registros adicionais, o que sugere uma distribuição restrita, com extensão de ocorrência inferior a 20.000 km2. A espécie é conhecida de poucos registros e é encontrada em um ambiente específico, os carrascos, que ocorrem em manchas em toda a região. O avanço da agricultura mecanizada, especialmente soja, é a principal ameaça. Considerando duas localizações e o declínio contínuo da qualidade do hábitat provocado por essa atividade, Psilops seductus foi avaliada como Vulnerável (VU) pelo critério B1ab(ii,iii).","Sim","Não","Bahia, Minas Gerais","|Nordeste|Sudeste|","Cerrado","Sub-bacia São Francisco Médio","PARNA Grande Sertão Veredas","","","","Desconhecida","2 - Agropecuária e Aquacultura
2.1 - Culturas anuais e perenes não-madeireiras
2.1.3 - Agricultura agro-industrial
2 - Agropecuária e Aquacultura
2.2 - Silvicultura
2.2.2 - Plantações agro-industriais","","Plano de Ação Nacional (PAN)","","","",""
"Animalia","Chordata","Aves","Gruiformes","Psophiidae","Psophia","Psophia dextralis","","Psophia dextralis","Conover, 1934","jacamim-de-costas-marrons","Aves","09/2017","Vulnerável","","A2cd","Psophia dextralis é endêmica do Brasil, ocorrendo a sul do rio Amazonas, no interflúvio Tapajós-Xingu. É uma espécie naturalmente rara. Ocupa uma das áreas mais pressionadas na Amazônia. É sensível a alterações de habitat e muito procurada por caçadores. As perdas populacionais em três gerações passadas, baseadas em perda de habitat, podem ser consideradas entre 30% e 50%. Desta forma, P. dextralis foi categorizada como vulnerável (VU) A2cd.","Sim","Sim","Mato Grosso, Pará","|Centro-Oeste|Norte|","Amazônia, Cerrado","Sub-bacia Foz Amazonas
Sub-bacia Paru
Sub-bacia Xingu","APA Tapajós, ESEC da Terra do Meio, FLONA Crepori, FLONA do Tapajós, FLONA Jamanxim, FLONA Trairão, PARNA do Jamanxim, PARNA Juruena, PARNA Serra do Pardo, REBIO Nascentes da Serra do Cachimbo, RESEX Rio Iriri, RESEX Riozinho do Anfrísio","PARQUE ESTADUAL CRISTALINO","RPPN Lote Cristalino","Desconhecido","Declinando","5 - Uso de recursos biológicos
5.1 - Caça e captura de animais terrestres ou marinhos
5.1.1 - Caça/captura intencional (a espécie é o alvo)
5.1.1.1 - Uso de subsistência/escambo local
5 - Uso de recursos biológicos
5.3 - Extração florestal
5.3.5 - Motivação desconhecida","1 - Alimentação humana","Criação de áreas protegidas, Plano de Ação Nacional (PAN), Reprodução em cativeiro/propagação artificial","Plano de Ação Nacional para a Conservação das Aves Ameaçadas do Bioma Amazônia, Plano de Ação Nacional para a Conservação das Aves Ameaçadas do Bioma Amazônia - 2º ciclo","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Chordata","Aves","Gruiformes","Psophiidae","Psophia","Psophia viridis","","Psophia viridis","Spix, 1825","jacamim-de-costas-verdes","Aves","08/2018","Vulnerável","","A2c","Psophia viridis, é endêmica do interflúvio Madeira-Tapajós. Boa parte desta área ainda está muito bem preservada, mas os atributos desta espécie (pouca tolerância à habitats alterados, sensibilidade à caça) indicam que as populações merecem ser devidamente monitoradas, visto que o gênero Psophia está desaparecendo rapidamente em todo o sudeste da Amazônia. Há perda de habitat de pelo menos 30% dentro de sua extensão de ocorrência, principalmente no estado de Rondônia. Estima-se um declínio populacional contínuo de pelo menos 30% nos últimos 30 anos (três gerações) baseado no declínio da qualidade do habitat. Por estas razões, a espécie foi categorizada como Vulnerável (VU) pelo critério A2c.","Sim","Sim","Amazonas, Mato Grosso, Pará, Rondônia","|Centro-Oeste|Norte|","Amazônia","Sub-bacia Madeira
Sub-bacia Paru","FLONA Crepori, FLONA do Tapajós, FLONA Jatuarana, FLONA Pau-Rosa, PARNA Amazônia, PARNA Campos Amazônicos, PARNA Pacaás Novos, PARNA Serra da Cutia, REBIO do Jaru, RESEX Tapajós-Arapiuns","RESERVA BIOLÓGICA TRAÇADAL","","Não","Declinando","5 - Uso de recursos biológicos
5.1 - Caça e captura de animais terrestres ou marinhos
5.1.1 - Caça/captura intencional (a espécie é o alvo)
5.1.1.1 - Uso de subsistência/escambo local","1 - Alimentação humana","Criação de áreas protegidas, Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação das Aves Ameaçadas do Bioma Amazônia - 2º ciclo","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
"Animalia","Arthropoda","Arachnida","Araneae","Theraphosidae","Pterinopelma","Pterinopelma sazimai","","Pterinopelma sazimai","Bertani, Nagahama & Fukushima, 2011","Aranha, Aranha-caranguejeira, tarântula-sazima","Invertebrados Terrestres","09/2021","Vulnerável","","B1ab(iii)","Pterinopelma sazimai é endêmica do Brasil, conhecida de quatro registros na Serra do Espinhaço (Chapada Diamantina, Serra do Cipó e Serra do Ambrósio), nos estados da Bahia e Minas Gerais. A distribuição da espécie aparentemente é e associada a campos rupestres de altitude, com extensão de ocorrência estimada em 10.079km². Apresenta população restrita a topos de morro, cujo estado de conservação se torna comprometido devido às interferências antrópicas, tais como extração de areia, exploração madeireira e queimadas frequentes. Além disso, existe a pressão do comércio ilegal dessa espécie para utilização como animais domésticos, devido à sua coloração azul. Considerado 3 localizações e a diminuição na qualidade do habitat, P. sazimai foi categorizada como Vulnerável (VU) pelo critério B1ab(iii).","Sim","Sim","Bahia, Minas Gerais","|Nordeste|Sudeste|","Caatinga, Cerrado, Mata Atlântica","Sub-bacia Doce
Sub-bacia Itapecuru-Paraguaçu
Sub-bacia São Francisco Alto","APA do Morro da Pedreira, PARNA da Chapada Diamantina, PARNA da Serra do Cipó","","","Não","Desconhecida","3 - Produção energética e mineração
3.2 - Mineração
3.2.1 - Extração de areia
5 - Uso de recursos biológicos
5.1 - Caça e captura de animais terrestres ou marinhos
5.1.1 - Caça/captura intencional (a espécie é o alvo)
5.1.1.2 - Comercial - Nacional/Local
5 - Uso de recursos biológicos
5.3 - Extração florestal
5.3.5 - Motivação desconhecida
7 - Modificações nos sistemas naturais
7.1 - Incêndios e supressão de incêndios
7.1.1 - Aumento da frequência/intensidade de incêndios","3 - Animais de estimação/ornamentais","","","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","1080 , 1350",""
